mode,query_class,query_filename,query_filepath,top1_class,top1_filename,top1_filepath,top1_similarity,top1_structure_similarity,top1_is_relevant,recall_at_1,recall_at_5,recall_at_10,ap_at_k,ndcg_at_k,first_tier,second_tier,anmrr
multimodal_text,3,“C”形钳.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\3\“C”形钳.png,3,“C”形钳_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\3\“C”形钳_1.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
multimodal_text,3,“C”形钳_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\3\“C”形钳_1.png,3,“C”形钳.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\3\“C”形钳.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
multimodal_text,4,1_9.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\4\1_9.png,4,1_9_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\4\1_9_1.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
multimodal_text,4,1_9_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\4\1_9_1.png,4,1_9.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\4\1_9.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
multimodal_text,666,11连杆GB-4.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\666\11连杆GB-4.png,连杆,4连杆GB-4.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\连杆\4连杆GB-4.png,1.0,1.0,0,0.0,1.0,1.0,0.333333,0.5,0.0,0.0,0.5
multimodal_text,666,B9912001-压杆A3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\666\B9912001-压杆A3.png,111,连杆1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\111\连杆1.png,0.948241,0.746735,0,0.0,0.0,1.0,0.166667,0.356207,0.0,0.0,1.0
multimodal_text,人孔,3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\人孔\3.png,夹具,滑套凯..A4.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\滑套凯..A4.png,0.947212,0.800296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,人孔,B-400-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\人孔\B-400-0.6.png,人孔,B-600-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\人孔\B-600-0.6.png,0.964592,0.839841,1,1.0,1.0,1.0,0.25,0.39038,0.25,0.25,0.724138
multimodal_text,人孔,B-600-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\人孔\B-600-0.6.png,人孔,B-400-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\人孔\B-400-0.6.png,0.964592,0.839841,1,1.0,1.0,1.0,0.25,0.39038,0.25,0.25,0.724138
multimodal_text,人孔,HG21517～24.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\人孔\HG21517～24.png,夹具,底座_6.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\底座_6.png,0.958877,0.812483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,人孔,RF450-1.0不锈钢水平吊盖带颈平焊人孔.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\人孔\RF450-1.0不锈钢水平吊盖带颈平焊人孔.png,夹具,螺杆.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\螺杆.png,0.936608,0.750282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,叶轮叶片,叶轮和叶片.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\叶轮叶片\叶轮和叶片.png,轴,圆柱齿轮轴.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\圆柱齿轮轴.png,0.901107,0.739052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,叶轮叶片,微信图片_20251014201257_23_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\叶轮叶片\微信图片_20251014201257_23_58.png,叶轮叶片,微信图片_20251014201641_38_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\叶轮叶片\微信图片_20251014201641_38_58.png,0.997699,0.990423,1,1.0,1.0,1.0,0.333333,0.50874,0.4,0.4,0.577778
multimodal_text,叶轮叶片,微信图片_20251014201339_25_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\叶轮叶片\微信图片_20251014201339_25_58.png,叶轮叶片,微信图片_20251014201641_38_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\叶轮叶片\微信图片_20251014201641_38_58.png,0.994177,0.997843,1,1.0,1.0,1.0,0.4,0.553146,0.4,0.4,0.566667
multimodal_text,叶轮叶片,微信图片_20251014201447_30_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\叶轮叶片\微信图片_20251014201447_30_58.png,支架,微信图片_20251014203937_128_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\微信图片_20251014203937_128_58.png,0.997299,0.996695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,叶轮叶片,微信图片_20251014201641_38_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\叶轮叶片\微信图片_20251014201641_38_58.png,叶轮叶片,微信图片_20251014201257_23_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\叶轮叶片\微信图片_20251014201257_23_58.png,0.997699,0.990423,1,1.0,1.0,1.0,0.333333,0.50874,0.4,0.4,0.577778
multimodal_text,叶轮叶片,（叶轮）.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\叶轮叶片\（叶轮）.png,连杆,连杆零件图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\连杆\连杆零件图.png,0.902497,0.676069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,垫圈,10-40.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\10-40.png,垫圈,12-60.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\12-60.png,0.986662,0.93378,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.944444,0.05238
multimodal_text,垫圈,10-50.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\10-50.png,垫圈,8-35.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\8-35.png,0.991612,0.958246,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.944444,0.054725
multimodal_text,垫圈,18102-G160F-0000 凸形固定垫圈.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\18102-G160F-0000 凸形固定垫圈.png,夹具,夹具体_13.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具体_13.png,0.909454,0.738248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,垫圈,2.5.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\2.5.png,垫圈,2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\2.png,0.986639,0.938639,1,1.0,1.0,1.0,0.815437,0.905212,0.925926,0.925926,0.075344
multimodal_text,垫圈,2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\2.png,垫圈,2.5.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\2.5.png,0.986639,0.938639,1,1.0,1.0,1.0,0.790437,0.889954,0.925926,0.925926,0.075931
multimodal_text,垫圈,20.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\20.png,垫圈,14.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\14.png,0.996377,0.982721,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.925926,0.063813
multimodal_text,垫圈,24-120.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\24-120.png,垫圈,30-120.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\30-120.png,0.999414,0.997243,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.944444,0.051109
multimodal_text,垫圈,24-90.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\24-90.png,垫圈,24-130.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\24-130.png,0.966657,0.833787,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.944444,0.051011
multimodal_text,垫圈,24.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\24.png,垫圈,M16.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\M16.png,0.994776,0.976481,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.925926,0.064693
multimodal_text,垫圈,27.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\27.png,垫圈,36-140.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\36-140.png,0.913754,0.586825,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.925926,0.055898
multimodal_text,垫圈,3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\3.png,垫圈,M3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\M3.png,0.960988,0.84297,1,1.0,1.0,1.0,0.472976,0.681206,0.888889,0.925926,0.082478
multimodal_text,垫圈,30-120.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\30-120.png,垫圈,24-120.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\24-120.png,0.999414,0.997243,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.944444,0.051109
multimodal_text,垫圈,8-35.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\8-35.png,垫圈,10-50.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\10-50.png,0.991612,0.958246,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.944444,0.056484
multimodal_text,垫圈,8-40.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\8-40.png,垫圈,5-30.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\5-30.png,0.997125,0.987668,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.944444,0.05365
multimodal_text,垫圈,8.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\8.png,垫圈,12.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\12.png,0.990536,0.955529,1,1.0,1.0,1.0,0.815437,0.905212,0.925926,0.925926,0.069286
multimodal_text,垫圈,M16.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\M16.png,垫圈,24.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\24.png,0.994776,0.976481,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.925926,0.061761
multimodal_text,垫圈,M3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\M3.png,垫圈,2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\2.png,0.965339,0.861956,1,1.0,1.0,1.0,0.616429,0.770204,0.925926,0.925926,0.077592
multimodal_text,垫圈,垫—何明2006_001.dwg-2025-09-24-13-40-30-296.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\垫—何明2006_001.dwg-2025-09-24-13-40-30-296.png,垫圈,垫—何明2006_4.dwg-2025-09-24-13-40-48-261.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\垫—何明2006_4.dwg-2025-09-24-13-40-48-261.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.925926,0.925926,0.064595
multimodal_text,垫圈,垫圈.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\垫圈.png,汽车部件,07004-G160F-0100 空气滤清器垫片.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\汽车部件\07004-G160F-0100 空气滤清器垫片.png,0.78278,0.741482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,垫圈,垫圈2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\垫圈\垫圈2.png,盘盖,压板.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\盘盖\压板.png,0.889621,0.80764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,夹具,06－接触氧化池.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\06－接触氧化池.png,夹具,1：2装配.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\1：2装配.png,0.925516,0.717794,1,1.0,1.0,1.0,0.158333,0.355777,0.119835,0.741736,0.69132
multimodal_text,夹具,75车_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\75车_1.png,夹具,工序卡3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\工序卡3.png,0.820444,0.286244,1,1.0,1.0,1.0,0.354444,0.573972,0.206612,0.783058,0.61833
multimodal_text,夹具,B9912033推程杆.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\B9912033推程杆.png,夹具,B99Q0024-衬套--7_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\B99Q0024-衬套--7_2.png,0.960056,0.815383,1,1.0,1.0,1.0,1.0,1.0,0.783058,0.97314,0.117602
multimodal_text,夹具,Drawing1_9.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\Drawing1_9.png,夹具,Drawing1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\Drawing1.png,1.0,1.0,1,1.0,1.0,1.0,0.732778,0.848238,0.783058,0.977273,0.124223
multimodal_text,夹具,圆销.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\圆销.png,夹具,4镗套（右）.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\4镗套（右）.png,0.915608,0.792027,1,1.0,1.0,1.0,0.384167,0.5795,0.72314,0.93595,0.172516
multimodal_text,夹具,夹具体-龚晓冬 2006_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具体-龚晓冬 2006_2.png,夹具,A2左镗模板.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\A2左镗模板.png,0.947113,0.750681,1,1.0,1.0,1.0,1.0,1.0,0.766529,0.942149,0.136398
multimodal_text,夹具,夹具体2_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具体2_1.png,轴,定位轴.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\定位轴.png,0.949291,0.775489,0,0.0,1.0,1.0,0.587778,0.706544,0.785124,0.985537,0.118509
multimodal_text,夹具,夹具体_5.dwg-2025-09-24-13-41-19-874.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具体_5.dwg-2025-09-24-13-41-19-874.png,夹具,夹具体_6_001.dwg-2025-09-24-13-41-19-887.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具体_6_001.dwg-2025-09-24-13-41-19-887.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.785124,0.92562,0.13536
multimodal_text,夹具,夹具设计拨叉零件图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具设计拨叉零件图.png,夹具,夹具体_34.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具体_34.png,0.98178,0.88411,1,1.0,1.0,1.0,1.0,1.0,0.774793,0.977273,0.124817
multimodal_text,夹具,夹具零件图_5.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具零件图_5.png,夹具,夹具零件图_19.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具零件图_19.png,1.0,1.0,1,1.0,1.0,1.0,0.866389,0.926636,0.785124,0.97314,0.113038
multimodal_text,夹具,工序卡插图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\工序卡插图.png,装配图工序图,装配图_29 (2).png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\装配图_29 (2).png,0.951988,0.794646,0,0.0,0.0,0.0,0.0,0.0,0.117769,0.752066,0.705352
multimodal_text,夹具,工艺卡1_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\工艺卡1_2.png,支架,17102-G160F-0100 下护罩支架.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\17102-G160F-0100 下护罩支架.png,0.940113,0.733269,0,0.0,1.0,1.0,0.41631,0.591464,0.77686,0.975207,0.106585
multimodal_text,夹具,曲轴1_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\曲轴1_1.png,装配图工序图,图纸.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\图纸.png,0.957074,0.798015,0,0.0,1.0,1.0,0.54754,0.68512,0.778926,0.979339,0.117656
multimodal_text,夹具,毛坯图_35.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\毛坯图_35.png,夹具,毛坯图_37.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\毛坯图_37.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.791322,0.975207,0.119331
multimodal_text,夹具,毛坯备用.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\毛坯备用.png,装配图工序图,促动器机箱A1图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\促动器机箱A1图.png,0.918991,0.658683,0,0.0,1.0,1.0,0.339365,0.530546,0.766529,0.977273,0.131867
multimodal_text,夹具,磨锥度.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\磨锥度.png,夹具,工序图9.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\工序图9.png,0.959312,0.813694,1,1.0,1.0,1.0,0.757103,0.861138,0.778926,0.981405,0.115145
multimodal_text,夹具,蜗杆部装_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\蜗杆部装_1.png,夹具,毛坯图_48.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\毛坯图_48.png,0.959226,0.847902,1,1.0,1.0,1.0,1.0,1.0,0.783058,0.969008,0.133457
multimodal_text,夹具,钻模板_4.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\钻模板_4.png,夹具,夹具体_11.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具体_11.png,0.931841,0.743583,1,1.0,1.0,1.0,0.125,0.289523,0.204545,0.884298,0.573299
multimodal_text,夹具,零件1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\零件1.png,柱,B型导柱.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\柱\B型导柱.png,0.942442,0.919975,0,0.0,0.0,1.0,0.036508,0.139618,0.334711,0.842975,0.500785
multimodal_text,夹具,零件图HT15-33.0002_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\零件图HT15-33.0002_1.png,夹具,压板_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\压板_3.png,0.893577,0.650049,1,1.0,1.0,1.0,0.277302,0.508474,0.719008,0.983471,0.171788
multimodal_text,弹簧,减振弹簧_001.dwg-2025-09-24-13-33-33-742.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\弹簧\减振弹簧_001.dwg-2025-09-24-13-33-33-742.png,弹簧,压盘弹簧Ⅰ_001.dwg-2025-09-24-13-34-05-846.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\弹簧\压盘弹簧Ⅰ_001.dwg-2025-09-24-13-34-05-846.png,0.998881,0.997975,1,1.0,1.0,1.0,0.6,0.722727,0.6,0.6,0.366667
multimodal_text,弹簧,分离杆弹簧Ⅱ.dwg-2025-09-24-13-33-46-363.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\弹簧\分离杆弹簧Ⅱ.dwg-2025-09-24-13-33-46-363.png,弹簧,压盘弹簧Ⅰ_001.dwg-2025-09-24-13-34-05-846.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\弹簧\压盘弹簧Ⅰ_001.dwg-2025-09-24-13-34-05-846.png,0.965045,0.998682,1,1.0,1.0,1.0,0.55,0.699215,0.6,0.6,0.377778
multimodal_text,弹簧,压盘弹簧Ⅰ_001.dwg-2025-09-24-13-34-05-846.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\弹簧\压盘弹簧Ⅰ_001.dwg-2025-09-24-13-34-05-846.png,弹簧,减振弹簧_001.dwg-2025-09-24-13-33-33-742.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\弹簧\减振弹簧_001.dwg-2025-09-24-13-33-33-742.png,0.998881,0.997975,1,1.0,1.0,1.0,0.6,0.722727,0.6,0.6,0.366667
multimodal_text,弹簧,圆柱螺旋压缩弹簧.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\弹簧\圆柱螺旋压缩弹簧.png,夹具,铣夹具总装图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\铣夹具总装图.png,0.93078,0.808785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,弹簧,弹簧.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\弹簧\弹簧.png,装配图工序图,PLC接线图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\PLC接线图.png,0.866055,0.654685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,弹簧,膜片弹簧_1_001.dwg-2025-09-24-13-37-31-542.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\弹簧\膜片弹簧_1_001.dwg-2025-09-24-13-37-31-542.png,弹簧,减振弹簧_001.dwg-2025-09-24-13-33-33-742.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\弹簧\减振弹簧_001.dwg-2025-09-24-13-33-33-742.png,0.998859,0.999654,1,1.0,1.0,1.0,0.6,0.722727,0.6,0.6,0.366667
multimodal_text,支架,02-后悬架装配图A0_001.dwg-2025-09-24-13-33-01-885.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\02-后悬架装配图A0_001.dwg-2025-09-24-13-33-01-885.png,支架,回转盘架ok_001.dwg-2025-09-24-13-34-24-162.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\回转盘架ok_001.dwg-2025-09-24-13-34-24-162.png,0.998236,0.999804,1,1.0,1.0,1.0,1.0,1.0,0.576923,0.730769,0.288356
multimodal_text,支架,08上吊环支架A3_001.dwg-2025-09-24-13-33-01-959.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\08上吊环支架A3_001.dwg-2025-09-24-13-33-01-959.png,支架,制动块架体.DWG-2025-09-24-13-33-46-524.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\制动块架体.DWG-2025-09-24-13-33-46-524.png,0.982738,0.999684,1,1.0,1.0,1.0,0.753214,0.855348,0.576923,0.653846,0.320723
multimodal_text,支架,17102-G160F-0100 下护罩支架.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\17102-G160F-0100 下护罩支架.png,夹具,零件图_68.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\零件图_68.png,0.962819,0.824751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.038462,0.974779
multimodal_text,支架,25拉板架（右）.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\25拉板架（右）.png,夹具,零件1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\零件1.png,0.922486,0.858576,0,0.0,0.0,0.0,0.0,0.0,0.115385,0.346154,0.681379
multimodal_text,支架,B9912031-刷架展开图_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\B9912031-刷架展开图_1.png,支架,尾架加高图.dwg-2025-09-24-13-41-34-887.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\尾架加高图.dwg-2025-09-24-13-41-34-887.png,0.901999,0.543763,1,1.0,1.0,1.0,1.0,1.0,0.538462,0.730769,0.298024
multimodal_text,支架,制动块架体.DWG-2025-09-24-13-33-46-524.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\制动块架体.DWG-2025-09-24-13-33-46-524.png,支架,施天宇零件图--手架.dwg-2025-09-24-13-46-12-314.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\施天宇零件图--手架.dwg-2025-09-24-13-46-12-314.png,0.996153,0.999959,1,1.0,1.0,1.0,1.0,1.0,0.576923,0.653846,0.301807
multimodal_text,支架,前悬架装配图_001.dwg-2025-09-24-13-34-05-627.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\前悬架装配图_001.dwg-2025-09-24-13-34-05-627.png,支架,回转盘架112_001.dwg-2025-09-24-13-34-24-139.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\回转盘架112_001.dwg-2025-09-24-13-34-24-139.png,1.0,0.999968,1,1.0,1.0,1.0,1.0,1.0,0.538462,0.692308,0.297184
multimodal_text,支架,升降架.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\升降架.png,盘盖,机盖A1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\盘盖\机盖A1.png,0.908965,0.748553,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973939
multimodal_text,支架,回转盘架112_001.dwg-2025-09-24-13-34-24-139.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\回转盘架112_001.dwg-2025-09-24-13-34-24-139.png,支架,回转盘架ok_001.dwg-2025-09-24-13-34-24-162.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\回转盘架ok_001.dwg-2025-09-24-13-34-24-162.png,0.99995,0.999948,1,1.0,1.0,1.0,1.0,1.0,0.576923,0.730769,0.287516
multimodal_text,支架,回转盘架ok_001.dwg-2025-09-24-13-34-24-162.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\回转盘架ok_001.dwg-2025-09-24-13-34-24-162.png,支架,回转盘架112_001.dwg-2025-09-24-13-34-24-139.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\支架\回转盘架112_001.dwg-2025-09-24-13-34-24-139.png,0.99995,0.999948,1,1.0,1.0,1.0,1.0,1.0,0.576923,0.730769,0.286255
