mode,query_class,query_filename,query_filepath,top1_class,top1_filename,top1_filepath,top1_similarity,top1_structure_similarity,top1_is_relevant,recall_at_1,recall_at_5,recall_at_10,ap_at_k,ndcg_at_k,first_tier,second_tier,anmrr
masked_pooling,机械手机器人部件,机械手支座_6.dwg-2025-09-24-13-46-27-729.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\机械手支座_6.dwg-2025-09-24-13-46-27-729.png,机械手机器人部件,机械手支座_001.dwg-2025-09-24-13-46-27-669.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\机械手支座_001.dwg-2025-09-24-13-46-27-669.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.101316,0.151316,0.855505
masked_pooling,机械手机器人部件,机械手装配_5.dwg-2025-09-24-13-46-27-975.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\机械手装配_5.dwg-2025-09-24-13-46-27-975.png,机械手机器人部件,机械手装配_5_001.dwg-2025-09-24-13-46-27-979.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\机械手装配_5_001.dwg-2025-09-24-13-46-27-979.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.042105,0.056579,0.946186
masked_pooling,机械手机器人部件,法兰盘_8.dwg-2025-09-24-13-46-41-231.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\法兰盘_8.dwg-2025-09-24-13-46-41-231.png,机械手机器人部件,法兰盘_001.dwg-2025-09-24-13-46-41-143.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\法兰盘_001.dwg-2025-09-24-13-46-41-143.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.098684,0.109211,0.8875
masked_pooling,机械手机器人部件,液压机械手.dwg-2025-09-24-13-46-55-274.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\液压机械手.dwg-2025-09-24-13-46-55-274.png,机械手机器人部件,液压机械手_001.dwg-2025-09-24-13-46-55-277.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\液压机械手_001.dwg-2025-09-24-13-46-55-277.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.057895,0.068421,0.93333
masked_pooling,机械手机器人部件,燃料球发射装置_1_001.dwg-2025-09-24-13-46-55-559.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\燃料球发射装置_1_001.dwg-2025-09-24-13-46-55-559.png,机械手机器人部件,燃料球发射装置_001.dwg-2025-09-24-13-46-55-551.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\燃料球发射装置_001.dwg-2025-09-24-13-46-55-551.png,1.0,0.0,1,1.0,1.0,1.0,0.3,0.469,0.096053,0.103947,0.894082
masked_pooling,机械手机器人部件,腰部结构图-1号_001.dwg-2025-09-24-13-47-29-075.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\腰部结构图-1号_001.dwg-2025-09-24-13-47-29-075.png,机械手机器人部件,腰部结构图-1号.dwg-2025-09-24-13-47-29-072.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\腰部结构图-1号.dwg-2025-09-24-13-47-29-072.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.057895,0.065789,0.933258
masked_pooling,机械手机器人部件,身体正面_001.dwg-2025-09-24-13-48-50-600.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\身体正面_001.dwg-2025-09-24-13-48-50-600.png,机械手机器人部件,身体正面.dwg-2025-09-24-13-48-50-597.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\身体正面.dwg-2025-09-24-13-48-50-597.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.111842,0.172368,0.844226
masked_pooling,机械手机器人部件,零件图10车轮.dwg-2025-09-24-13-48-50-833.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\零件图10车轮.dwg-2025-09-24-13-48-50-833.png,机械手机器人部件,零件图10车轮_001.dwg-2025-09-24-13-48-50-838.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\零件图10车轮_001.dwg-2025-09-24-13-48-50-838.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.106579,0.167105,0.844169
masked_pooling,机械手机器人部件,零件图1焊枪夹具.dwg-2025-09-24-13-48-50-843.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\零件图1焊枪夹具.dwg-2025-09-24-13-48-50-843.png,机械手机器人部件,零件图1焊枪夹具_001.dwg-2025-09-24-13-48-50-848.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\零件图1焊枪夹具_001.dwg-2025-09-24-13-48-50-848.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.022368,0.038158,0.965306
masked_pooling,机械手机器人部件,驱动外形_4_001.dwg-2025-09-24-13-49-46-851.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\驱动外形_4_001.dwg-2025-09-24-13-49-46-851.png,机械手机器人部件,驱动外形_7.dwg-2025-09-24-13-49-59-773.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\机械手机器人部件\驱动外形_7.dwg-2025-09-24-13-49-59-773.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.138158,0.146053,0.850508
masked_pooling,板,01圆盖板12.A2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\01圆盖板12.A2.png,板,脱模板板.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\脱模板板.png,0.980433,0.0,1,1.0,1.0,1.0,1.0,1.0,0.747405,0.802768,0.176765
masked_pooling,板,05(耳轴板).png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\05(耳轴板).png,板,14（钢板δ20）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\14（钢板δ20）.png,0.99395,0.0,1,1.0,1.0,1.0,1.0,1.0,0.747405,0.83391,0.146146
masked_pooling,板,10A3动模固定板_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\10A3动模固定板_1.png,板,10A3动模固定板.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\10A3动模固定板.png,1.0,0.0,1,1.0,1.0,1.0,0.9,0.936379,0.740484,0.82699,0.168938
masked_pooling,板,A3压紧板2004.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\A3压紧板2004.png,板,A3压紧板.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\A3压紧板.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.750865,0.82699,0.146727
masked_pooling,板,A3固定卸料板.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\A3固定卸料板.png,板,顶杆固定板_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\顶杆固定板_3.png,0.998559,0.0,1,1.0,1.0,1.0,1.0,1.0,0.757785,0.83045,0.156646
masked_pooling,板,B9912041-固定板-CSM-00-04_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\B9912041-固定板-CSM-00-04_2.png,板,B9912041-固定板-CSM-00-04_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\B9912041-固定板-CSM-00-04_1.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.754325,0.82699,0.146884
masked_pooling,板,B9912041-密封端板-CSM-00-05.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\B9912041-密封端板-CSM-00-05.png,板,B9912041-密封端板-CSM-00-05_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\B9912041-密封端板-CSM-00-05_1.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.754325,0.83045,0.151182
masked_pooling,板,xj-03-对刀块支板A3.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\xj-03-对刀块支板A3.png,板,xj-03-对刀块支板A3_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\xj-03-对刀块支板A3_1.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.757785,0.82699,0.157733
masked_pooling,板,侧定位板.dwg-2025-09-24-13-33-33-664.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\侧定位板.dwg-2025-09-24-13-33-33-664.png,板,侧定位板_001.dwg-2025-09-24-13-33-33-668.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\侧定位板_001.dwg-2025-09-24-13-33-33-668.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.00346,0.00346,0.996047
masked_pooling,板,固定板 A2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\固定板 A2.png,板,固定板 A2_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\固定板 A2_1.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.757785,0.809689,0.171034
masked_pooling,板,定位板_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\定位板_1.png,盘盖,B9912023-前盖_001.dwg-2025-09-24-13-38-50-997.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\B9912023-前盖_001.dwg-2025-09-24-13-38-50-997.png,0.981705,0.0,0,0.0,1.0,1.0,0.514206,0.641046,0.737024,0.802768,0.180273
masked_pooling,板,定模座板A2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\定模座板A2.png,板,推杆固定板A2_4.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\推杆固定板A2_4.png,0.998654,0.0,1,1.0,1.0,1.0,1.0,1.0,0.754325,0.82699,0.153128
masked_pooling,板,推杆固定板A2_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\推杆固定板A2_1.png,板,推杆固定板A2_4.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\推杆固定板A2_4.png,0.999023,0.0,1,1.0,1.0,1.0,1.0,1.0,0.754325,0.82699,0.15187
masked_pooling,板,推杆固定板_4.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\推杆固定板_4.png,板,推杆固定板_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\推杆固定板_3.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.754325,0.82699,0.149664
masked_pooling,板,支承板A2_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\支承板A2_1.png,板,9定模固定板A3_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\9定模固定板A3_1.png,0.999761,0.0,1,1.0,1.0,1.0,1.0,1.0,0.754325,0.82699,0.141906
masked_pooling,板,盖板.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\盖板.png,板,支承板_1 (2).png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\支承板_1 (2).png,0.996997,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.013841,0.013841,0.983451
masked_pooling,板,筛板式吹脱塔装配图.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\筛板式吹脱塔装配图.png,夹具,主轴毛坯图.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\主轴毛坯图.png,0.976637,0.0,0,0.0,0.0,0.0,0.0,0.0,0.010381,0.044983,0.961651
masked_pooling,板,脱模板板.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\脱模板板.png,板,推件板_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\推件板_2.png,0.998463,0.0,1,1.0,1.0,1.0,1.0,1.0,0.757785,0.813149,0.164698
masked_pooling,板,钻膜板A3.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\钻膜板A3.png,板,卷板机装配图.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\卷板机装配图.png,0.991374,0.0,1,1.0,1.0,1.0,0.757103,0.861138,0.747405,0.788927,0.176105
masked_pooling,板,零件图4电机支板.dwg-2025-09-24-13-48-50-862.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\零件图4电机支板.dwg-2025-09-24-13-48-50-862.png,板,零件图4电机支板_001.dwg-2025-09-24-13-48-50-866.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\零件图4电机支板_001.dwg-2025-09-24-13-48-50-866.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.020761,0.034602,0.964235
masked_pooling,柱,B9912041-导柱-ZSM-01-02.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\B9912041-导柱-ZSM-01-02.png,柱,B9912041-导柱-ZSM-01-02_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\B9912041-导柱-ZSM-01-02_1.png,1.0,0.0,1,1.0,1.0,1.0,0.458095,0.65948,0.269231,0.480769,0.496523
masked_pooling,柱,B型导柱.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\B型导柱.png,柱,顶柱.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\顶柱.png,0.989471,0.0,1,1.0,1.0,1.0,0.355556,0.582939,0.346154,0.519231,0.458166
masked_pooling,柱,b9912031-导柱_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\b9912031-导柱_1.png,柱,b9912031-导柱.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\b9912031-导柱.png,1.0,0.0,1,1.0,1.0,1.0,0.242857,0.432318,0.230769,0.5,0.522761
masked_pooling,柱,b9912031-导柱_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\b9912031-导柱_2.png,柱,b9912031-导柱.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\b9912031-导柱.png,1.0,0.0,1,1.0,1.0,1.0,0.242857,0.432318,0.230769,0.5,0.522761
masked_pooling,柱,导向柱.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\导向柱.png,轴,44 轴承压盖.dwg-2025-09-24-13-44-27-975.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\轴\44 轴承压盖.dwg-2025-09-24-13-44-27-975.png,0.972458,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.096154,0.920548
masked_pooling,柱,导柱2---A4.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\导柱2---A4.png,柱,斜导柱_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\斜导柱_2.png,0.993538,0.0,1,1.0,1.0,1.0,0.439762,0.640309,0.326923,0.576923,0.46607
masked_pooling,柱,导柱A4_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\导柱A4_1.png,夹具,夹具零件图1_001.dwg-2025-09-24-13-41-34-630.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\夹具零件图1_001.dwg-2025-09-24-13-41-34-630.png,0.996386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
masked_pooling,柱,导柱_10.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\导柱_10.png,夹具,毛胚图A4_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\毛胚图A4_1.png,0.958923,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.019231,0.983667
masked_pooling,柱,导柱_11.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\导柱_11.png,支架,顶推架销轴.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\支架\顶推架销轴.png,0.990345,0.0,0,0.0,1.0,1.0,0.198611,0.384594,0.25,0.288462,0.629821
masked_pooling,柱,导柱_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\导柱_3.png,柱,导柱_8.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\导柱_8.png,0.994446,0.0,1,1.0,1.0,1.0,0.465,0.652088,0.25,0.538462,0.487566
masked_pooling,柱,导柱导套_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\导柱导套_1.png,柱,导柱导套.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\导柱导套.png,1.0,0.0,1,1.0,1.0,1.0,0.15,0.31488,0.153846,0.384615,0.572708
masked_pooling,柱,带头导柱A4.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\带头导柱A4.png,柱,带头导柱A4_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\带头导柱A4_1.png,1.0,0.0,1,1.0,1.0,1.0,0.26,0.444097,0.192308,0.480769,0.539305
masked_pooling,柱,带肩导柱.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\带肩导柱.png,柱,导柱导套_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\导柱导套_1.png,0.990849,0.0,1,1.0,1.0,1.0,0.344444,0.535254,0.25,0.442308,0.522761
masked_pooling,柱,弹性圈柱销联轴器A2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\弹性圈柱销联轴器A2.png,夹具,4镗套（右）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\4镗套（右）.png,0.97271,0.0,0,0.0,1.0,1.0,0.166667,0.327307,0.076923,0.307692,0.685353
masked_pooling,柱,微信图片_20251014203722_115_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\微信图片_20251014203722_115_58.png,装配图工序图,clean_A0夹具装配图_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\装配图工序图\result_yolo_custom\clean_A0夹具装配图_2.png,0.984411,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.019231,0.984615
masked_pooling,柱,微信图片_20251014203727_116_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\微信图片_20251014203727_116_58.png,轴,轴1（A3）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\轴\轴1（A3）.png,0.986369,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
masked_pooling,柱,斜导柱.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\斜导柱.png,柱,导柱_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\导柱_2.png,0.994181,0.0,1,1.0,1.0,1.0,0.5,0.648932,0.346154,0.557692,0.46196
masked_pooling,柱,斜导柱A4.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\斜导柱A4.png,柱,斜导柱A4_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\斜导柱A4_1.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.019231,0.019231,0.978082
masked_pooling,柱,柱塞套a2_001.dwg-2025-09-24-13-37-02-673.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\柱塞套a2_001.dwg-2025-09-24-13-37-02-673.png,柱,柱塞套a2.dwg-2025-09-24-13-37-02-668.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\柱塞套a2.dwg-2025-09-24-13-37-02-668.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.019231,0.019231,0.978082
masked_pooling,柱,正导柱.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\正导柱.png,连杆,摇臂.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\连杆\摇臂.png,0.993831,0.0,0,0.0,1.0,1.0,0.116667,0.248908,0.153846,0.423077,0.545311
masked_pooling,汽车部件,02002-G160F-0000 排气门（永丰).png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\02 缸头总成\02002-G160F-0000 排气门（永丰).png,汽车部件,02001-G160F-0000 进气门(永丰）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\02 缸头总成\02001-G160F-0000 进气门(永丰）.png,0.965131,0.0,1,1.0,1.0,1.0,0.745437,0.851236,0.220438,0.287591,0.720408
masked_pooling,汽车部件,02500-G160F-0000 汽缸头密封垫组合.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\02 缸头总成\02500-G160F-0000 汽缸头密封垫组合.png,汽车部件,12108-G160F-0000 F7TC导电粉.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\12 点火系统\12108-G160F-0000 F7TC导电粉.png,0.996948,0.0,1,1.0,1.0,1.0,1.0,1.0,0.306569,0.416058,0.591164
masked_pooling,汽车部件,A1-制动钳总成_001.dwg-2025-09-24-13-33-02-182.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\A1-制动钳总成_001.dwg-2025-09-24-13-33-02-182.png,汽车部件,A1-制动钳总成.dwg-2025-09-24-13-33-02-177.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\A1-制动钳总成.dwg-2025-09-24-13-33-02-177.png,1.0,0.0,1,1.0,1.0,1.0,0.17619,0.371854,0.109489,0.129927,0.872859
masked_pooling,汽车部件,P15A-00-00.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\化油器\P15A-00-00.png,汽车部件,P27-00-00.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\化油器\P27-00-00.png,0.99504,0.0,1,1.0,1.0,1.0,0.122222,0.286346,0.052555,0.075912,0.92694
masked_pooling,汽车部件,TQ02-通机168启动继电器.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\14 启动系统\TQ02-通机168启动继电器.png,夹具,Drawing1_7.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\Drawing1_7.png,0.998002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.039416,0.065693,0.938771
masked_pooling,汽车部件,中心面板2 90-02-07_001.dwg-2025-09-24-13-33-33-429.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\中心面板2 90-02-07_001.dwg-2025-09-24-13-33-33-429.png,汽车部件,中心面板2 90-02-07.dwg-2025-09-24-13-33-33-425.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\中心面板2 90-02-07.dwg-2025-09-24-13-33-33-425.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.067153,0.10219,0.903653
masked_pooling,汽车部件,仰合系统涡轮_001.dwg-2025-09-24-13-33-33-621.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\仰合系统涡轮_001.dwg-2025-09-24-13-33-33-621.png,汽车部件,仰合系统涡轮.dwg-2025-09-24-13-33-33-616.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\仰合系统涡轮.dwg-2025-09-24-13-33-33-616.png,1.0,0.0,1,1.0,1.0,1.0,0.21,0.400023,0.143066,0.176642,0.827788
masked_pooling,汽车部件,修改版骨架.dwg-2025-09-24-13-33-33-673.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\修改版骨架.dwg-2025-09-24-13-33-33-673.png,汽车部件,修改版骨架_001.dwg-2025-09-24-13-33-33-678.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\修改版骨架_001.dwg-2025-09-24-13-33-33-678.png,1.0,0.0,1,1.0,1.0,1.0,0.21,0.400023,0.048175,0.056934,0.945102
masked_pooling,汽车部件,内齿圈_1_001.dwg-2025-09-24-13-33-33-734.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\内齿圈_1_001.dwg-2025-09-24-13-33-33-734.png,汽车部件,内齿圈_1.dwg-2025-09-24-13-33-33-728.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\内齿圈_1.dwg-2025-09-24-13-33-33-728.png,1.0,0.0,1,1.0,1.0,1.0,0.17619,0.371854,0.108029,0.167883,0.845405
masked_pooling,汽车部件,制动分泵缸_001.dwg-2025-09-24-13-33-46-457.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\制动分泵缸_001.dwg-2025-09-24-13-33-46-457.png,汽车部件,制动分泵缸.dwg-2025-09-24-13-33-46-454.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\制动分泵缸.dwg-2025-09-24-13-33-46-454.png,1.0,0.0,1,1.0,1.0,1.0,0.19,0.383633,0.051095,0.093431,0.913768
masked_pooling,汽车部件,压盖 I_001.dwg-2025-09-24-13-34-05-803.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\压盖 I_001.dwg-2025-09-24-13-34-05-803.png,汽车部件,压盖 I.dwg-2025-09-24-13-34-05-799.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\压盖 I.dwg-2025-09-24-13-34-05-799.png,1.0,0.0,1,1.0,1.0,1.0,0.500873,0.687471,0.058394,0.094891,0.912082
masked_pooling,汽车部件,后桥钢板主簧第一片_001.dwg-2025-09-24-13-34-24-077.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\后桥钢板主簧第一片_001.dwg-2025-09-24-13-34-24-077.png,汽车部件,后桥钢板主簧第一片.dwg-2025-09-24-13-34-24-073.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\后桥钢板主簧第一片.dwg-2025-09-24-13-34-24-073.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.055474,0.090511,0.919226
masked_pooling,汽车部件,壳体_5_001.dwg-2025-09-24-13-34-24-277.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\壳体_5_001.dwg-2025-09-24-13-34-24-277.png,汽车部件,壳体_5.dwg-2025-09-24-13-34-24-273.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\壳体_5.dwg-2025-09-24-13-34-24-273.png,1.0,0.0,1,1.0,1.0,1.0,0.419643,0.611795,0.065693,0.10073,0.905528
masked_pooling,汽车部件,工序十_001.dwg-2025-09-24-13-34-39-959.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\工序十_001.dwg-2025-09-24-13-34-39-959.png,汽车部件,工序十.dwg-2025-09-24-13-34-39-955.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\工序十.dwg-2025-09-24-13-34-39-955.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.056934,0.083212,0.918207
masked_pooling,汽车部件,平动滑片_001.dwg-2025-09-24-13-34-40-086.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\平动滑片_001.dwg-2025-09-24-13-34-40-086.png,汽车部件,平动滑片.dwg-2025-09-24-13-34-40-082.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\平动滑片.dwg-2025-09-24-13-34-40-082.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.068613,0.09927,0.90752
masked_pooling,汽车部件,普通主立柱底板.dwg-2025-09-24-13-37-02-632.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\普通主立柱底板.dwg-2025-09-24-13-37-02-632.png,汽车部件,普通主立柱底板_001.dwg-2025-09-24-13-37-02-637.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\普通主立柱底板_001.dwg-2025-09-24-13-37-02-637.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.059854,0.091971,0.914063
masked_pooling,汽车部件,毕业设计22222.dwg-2025-09-24-13-37-19-436.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\毕业设计22222.dwg-2025-09-24-13-37-19-436.png,汽车部件,毕业设计22222_001.dwg-2025-09-24-13-37-19-439.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\毕业设计22222_001.dwg-2025-09-24-13-37-19-439.png,1.0,0.0,1,1.0,1.0,1.0,0.9,0.936379,0.09781,0.121168,0.880312
